rowid,kepid,kepoi_name,filename
229,7663691,K00891.01,lightcurve_4107_KIC7663691.csv
2292,9395719,K02472.01,lightcurve_4109_KIC9395719.csv
811,4072526,K01329.01,lightcurve_4110_KIC4072526.csv
2344,9451706,K00271.03,lightcurve_4111_KIC9451706.csv
2582,6586746,K02747.01,lightcurve_4112_KIC6586746.csv
3293,5444548,K00409.01,lightcurve_4114_KIC5444548.csv
5328,10363115,K03908.01,lightcurve_4116_KIC10363115.csv
1703,10670119,K02179.01,lightcurve_4117_KIC10670119.csv
2994,8806123,K00523.01,lightcurve_4118_KIC8806123.csv
2804,3656121,K00386.01,lightcurve_4119_KIC3656121.csv
6166,1873513,K04928.01,lightcurve_411_KIC1873513.csv
382,3109930,K01112.01,lightcurve_4120_KIC3109930.csv
439,1432789,K00992.01,lightcurve_4121_KIC1432789.csv
2400,7769819,K02778.01,lightcurve_4122_KIC7769819.csv
3370,10577994,K00475.01,lightcurve_4123_KIC10577994.csv
1444,9518318,K01978.01,lightcurve_4124_KIC9518318.csv
1353,6468138,K01826.01,lightcurve_4125_KIC6468138.csv
2102,11253827,K02672.01,lightcurve_4126_KIC11253827.csv
10,10910878,K00757.01,lightcurve_4128_KIC10910878.csv
302,9347899,K00935.01,lightcurve_412_KIC9347899.csv
3225,7440748,K00457.01,lightcurve_4130_KIC7440748.csv
814,4455231,K01332.01,lightcurve_4131_KIC4455231.csv
3616,10002866,K00723.01,lightcurve_4133_KIC10002866.csv
2275,8676148,K02544.01,lightcurve_4135_KIC8676148.csv
2499,8415200,K02730.01,lightcurve_4136_KIC8415200.csv
1928,5005121,K02237.01,lightcurve_4138_KIC5005121.csv
1363,7269493,K01961.01,lightcurve_4141_KIC7269493.csv
3366,8352537,K00420.01,lightcurve_4142_KIC8352537.csv
1272,4770365,K01475.01,lightcurve_4143_KIC4770365.csv
1678,7620413,K02103.01,lightcurve_4144_KIC7620413.csv
1171,9818462,K01521.01,lightcurve_4145_KIC9818462.csv
3934,9183378,K04222.01,lightcurve_4146_KIC9183378.csv
3566,9950612,K00719.01,lightcurve_4147_KIC9950612.csv
1979,6105462,K02098.01,lightcurve_4148_KIC6105462.csv
4524,9447166,K03296.01,lightcurve_414_KIC9447166.csv
1478,9763348,K01852.01,lightcurve_4150_KIC9763348.csv
1333,7898352,K01486.01,lightcurve_4151_KIC7898352.csv
2572,10586004,K00275.01,lightcurve_4154_KIC10586004.csv
3115,11853905,K00007.01,lightcurve_4156_KIC11853905.csv
3903,8459663,K04356.01,lightcurve_4158_KIC8459663.csv
746,10794087,K01316.01,lightcurve_4159_KIC10794087.csv
2263,11465950,K02620.01,lightcurve_415_KIC11465950.csv
3156,4852528,K00500.01,lightcurve_4160_KIC4852528.csv
3951,8416523,K04441.01,lightcurve_4164_KIC8416523.csv
4660,5965819,K03319.01,lightcurve_4165_KIC5965819.csv
3009,10934674,K00477.01,lightcurve_4167_KIC10934674.csv
2801,9881662,K00327.01,lightcurve_4168_KIC9881662.csv
3516,4832837,K00605.01,lightcurve_416_KIC4832837.csv
1022,9896558,K01718.01,lightcurve_4170_KIC9896558.csv
2067,11179076,K02497.01,lightcurve_4171_KIC11179076.csv
1096,6543893,K01627.01,lightcurve_4172_KIC6543893.csv
3065,10454313,K00532.01,lightcurve_4173_KIC10454313.csv
736,11389771,K01436.01,lightcurve_4175_KIC11389771.csv
306,9388479,K00936.01,lightcurve_4176_KIC9388479.csv
52,8395660,K00116.01,lightcurve_4177_KIC8395660.csv
3189,10973664,K00601.01,lightcurve_4178_KIC10973664.csv
2152,10059645,K02520.01,lightcurve_417_KIC10059645.csv
97,3832474,K00806.01,lightcurve_4181_KIC3832474.csv
3012,11134879,K00480.01,lightcurve_4182_KIC11134879.csv
1815,9086251,K02367.01,lightcurve_4183_KIC9086251.csv
2132,8947520,K02517.01,lightcurve_4185_KIC8947520.csv
1574,11017901,K01800.01,lightcurve_4186_KIC11017901.csv
1939,11348997,K02090.01,lightcurve_4187_KIC11348997.csv
1845,6871071,K02220.01,lightcurve_4188_KIC6871071.csv
866,3732821,K01207.01,lightcurve_4190_KIC3732821.csv
1939,11348997,K02090.01,lightcurve_4192_KIC11348997.csv
132,5792202,K00841.01,lightcurve_4193_KIC5792202.csv
1703,10670119,K02179.01,lightcurve_4196_KIC10670119.csv
774,7211469,K01377.01,lightcurve_4200_KIC7211469.csv
162,6191521,K00847.01,lightcurve_4202_KIC6191521.csv
2587,6197215,K02829.01,lightcurve_4203_KIC6197215.csv
1716,11460462,K02110.01,lightcurve_4204_KIC11460462.csv
2265,4665571,K02393.01,lightcurve_4205_KIC4665571.csv
750,7287415,K01369.01,lightcurve_4206_KIC7287415.csv
2719,8686097,K00374.01,lightcurve_4207_KIC8686097.csv
3445,4914423,K00108.01,lightcurve_4208_KIC4914423.csv
3451,10358759,K00738.01,lightcurve_4209_KIC10358759.csv
2994,8806123,K00523.01,lightcurve_420_KIC8806123.csv
3039,9941859,K00528.01,lightcurve_4210_KIC9941859.csv
4508,6276791,K04477.01,lightcurve_4211_KIC6276791.csv
2504,6528464,K00270.01,lightcurve_4212_KIC6528464.csv
5102,8409295,K03404.01,lightcurve_4213_KIC8409295.csv
1558,8167996,K01867.01,lightcurve_4214_KIC8167996.csv
2376,5272233,K02711.01,lightcurve_4215_KIC5272233.csv
779,7532973,K01450.01,lightcurve_4218_KIC7532973.csv
5026,9085563,K03393.01,lightcurve_4220_KIC9085563.csv
649,10337517,K01165.01,lightcurve_4221_KIC10337517.csv
3251,6381846,K00509.01,lightcurve_4223_KIC6381846.csv
2022,8611832,K02414.01,lightcurve_4224_KIC8611832.csv
2682,11403530,K03015.01,lightcurve_4225_KIC11403530.csv
1022,9896558,K01718.01,lightcurve_4226_KIC9896558.csv
4877,11455428,K03365.01,lightcurve_4227_KIC11455428.csv
3569,10353968,K00618.01,lightcurve_4228_KIC10353968.csv
1778,9405595,K02125.01,lightcurve_4229_KIC9405595.csv
2397,12206313,K02714.01,lightcurve_4231_KIC12206313.csv
3039,9941859,K00528.01,lightcurve_4233_KIC9941859.csv
4149,5340878,K04199.01,lightcurve_4234_KIC5340878.csv
3380,10227020,K00730.01,lightcurve_4237_KIC10227020.csv
1761,4833421,K00232.01,lightcurve_4238_KIC4833421.csv
1007,6383821,K01238.01,lightcurve_423_KIC6383821.csv
1711,5629538,K02345.01,lightcurve_4240_KIC5629538.csv
1867,8042453,K02304.01,lightcurve_4241_KIC8042453.csv
678,6690082,K01240.01,lightcurve_4242_KIC6690082.csv
724,10964440,K01310.01,lightcurve_4243_KIC10964440.csv
5397,12784167,K03848.01,lightcurve_4244_KIC12784167.csv
1732,1872821,K02351.01,lightcurve_4245_KIC1872821.csv
1987,4173026,K02172.01,lightcurve_4246_KIC4173026.csv
1558,8167996,K01867.01,lightcurve_4248_KIC8167996.csv
1757,4857213,K02120.01,lightcurve_4249_KIC4857213.csv
5205,7517261,K03496.01,lightcurve_424_KIC7517261.csv
2390,8611257,K02931.01,lightcurve_4251_KIC8611257.csv
2154,7183745,K02521.01,lightcurve_4253_KIC7183745.csv
5315,2581316,K03681.01,lightcurve_4254_KIC2581316.csv
1979,6105462,K02098.01,lightcurve_4255_KIC6105462.csv
1217,5470739,K01585.01,lightcurve_4256_KIC5470739.csv
2780,9139084,K00323.01,lightcurve_4257_KIC9139084.csv
1067,7841925,K01499.01,lightcurve_4258_KIC7841925.csv
1098,6975129,K01628.01,lightcurve_425_KIC6975129.csv
4279,9100953,K04500.01,lightcurve_4260_KIC9100953.csv
3534,5686174,K00610.01,lightcurve_4261_KIC5686174.csv
587,9787239,K00952.01,lightcurve_4262_KIC9787239.csv
5621,8780959,K03741.01,lightcurve_4263_KIC8780959.csv
3223,7269974,K00456.01,lightcurve_4264_KIC7269974.csv
1495,8804397,K01853.01,lightcurve_4268_KIC8804397.csv
1996,4914566,K02635.01,lightcurve_426_KIC4914566.csv
3507,6347299,K00661.01,lightcurve_4271_KIC6347299.csv
1912,6062929,K02315.01,lightcurve_4272_KIC6062929.csv
3156,4852528,K00500.01,lightcurve_4273_KIC4852528.csv
2456,7673192,K02722.01,lightcurve_4275_KIC7673192.csv
2186,10813132,K02378.01,lightcurve_4276_KIC10813132.csv
6059,12405333,K03009.01,lightcurve_4277_KIC12405333.csv
1235,4741126,K01534.01,lightcurve_4278_KIC4741126.csv
1080,6387542,K01626.01,lightcurve_4280_KIC6387542.csv
5221,6368230,K03356.01,lightcurve_4281_KIC6368230.csv
3488,9458613,K00707.01,lightcurve_4282_KIC9458613.csv
2885,10982872,K00343.01,lightcurve_4283_KIC10982872.csv
4053,9883606,K04383.01,lightcurve_4284_KIC9883606.csv
1530,11069176,K02007.01,lightcurve_4285_KIC11069176.csv
3755,7100673,K04032.01,lightcurve_4286_KIC7100673.csv
3480,5941160,K00654.01,lightcurve_4287_KIC5941160.csv
377,5956342,K01052.01,lightcurve_4290_KIC5956342.csv
1719,7207061,K02113.01,lightcurve_4291_KIC7207061.csv
2095,11818872,K02581.01,lightcurve_4292_KIC11818872.csv
2572,10586004,K00275.01,lightcurve_4293_KIC10586004.csv
2068,5364071,K00248.01,lightcurve_4297_KIC5364071.csv
1386,9244756,K01969.01,lightcurve_4298_KIC9244756.csv
1845,6871071,K02220.01,lightcurve_4299_KIC6871071.csv
2501,9886361,K02732.01,lightcurve_42_KIC9886361.csv
188,7366258,K00880.01,lightcurve_4300_KIC7366258.csv
3441,8805348,K00695.01,lightcurve_4301_KIC8805348.csv
653,8561063,K00961.01,lightcurve_4302_KIC8561063.csv
2331,8292840,K00260.02,lightcurve_4303_KIC8292840.csv
1153,10028792,K01574.01,lightcurve_4305_KIC10028792.csv
5838,8142787,K04005.01,lightcurve_4306_KIC8142787.csv
866,3732821,K01207.01,lightcurve_4308_KIC3732821.csv
801,11600889,K01442.01,lightcurve_430_KIC11600889.csv
2353,5480640,K02707.01,lightcurve_4311_KIC5480640.csv
132,5792202,K00841.01,lightcurve_4312_KIC5792202.csv
2889,9468551,K02980.01,lightcurve_4313_KIC9468551.csv
3566,9950612,K00719.01,lightcurve_4314_KIC9950612.csv
168,6948054,K00869.01,lightcurve_4315_KIC6948054.csv
1223,5183357,K01669.01,lightcurve_4316_KIC5183357.csv
1731,8026752,K00240.01,lightcurve_4317_KIC8026752.csv
2399,9837661,K02715.01,lightcurve_4318_KIC9837661.csv
377,5956342,K01052.01,lightcurve_4319_KIC5956342.csv
3760,3747817,K04103.01,lightcurve_4320_KIC3747817.csv
302,9347899,K00935.01,lightcurve_4323_KIC9347899.csv
2528,7605093,K02817.01,lightcurve_4324_KIC7605093.csv
168,6948054,K00869.01,lightcurve_4325_KIC6948054.csv
488,8240904,K01070.01,lightcurve_4326_KIC8240904.csv
574,10157458,K01083.01,lightcurve_4328_KIC10157458.csv
2394,10880507,K02936.01,lightcurve_4329_KIC10880507.csv
577,10118816,K01085.01,lightcurve_4330_KIC10118816.csv
238,7825899,K00896.01,lightcurve_4331_KIC7825899.csv
1474,7430034,K01848.01,lightcurve_4332_KIC7430034.csv
680,6448890,K01241.01,lightcurve_4333_KIC6448890.csv
1024,9823487,K01489.01,lightcurve_4334_KIC9823487.csv
2974,11568987,K00354.01,lightcurve_4335_KIC11568987.csv
2528,7605093,K02817.01,lightcurve_4338_KIC7605093.csv
3614,7509886,K00678.01,lightcurve_4340_KIC7509886.csv
5540,3440118,K03876.01,lightcurve_4342_KIC3440118.csv
3382,4644604,K00628.01,lightcurve_4343_KIC4644604.csv
1797,2161536,K02130.01,lightcurve_4344_KIC2161536.csv
4907,6599975,K03438.01,lightcurve_4345_KIC6599975.csv
5979,8030339,K03954.01,lightcurve_4346_KIC8030339.csv
3963,8507475,K04300.01,lightcurve_4347_KIC8507475.csv
2366,6294819,K02852.01,lightcurve_4348_KIC6294819.csv
1764,11401767,K02195.01,lightcurve_4349_KIC11401767.csv
248,7938496,K00900.01,lightcurve_4351_KIC7938496.csv
4807,6497146,K03284.01,lightcurve_4352_KIC6497146.csv
978,11497958,K01422.01,lightcurve_4353_KIC11497958.csv
779,7532973,K01450.01,lightcurve_4354_KIC7532973.csv
2080,9664142,K02654.01,lightcurve_4355_KIC9664142.csv
3372,10599206,K00476.01,lightcurve_4356_KIC10599206.csv
1537,7877496,K00202.01,lightcurve_4357_KIC7877496.csv
892,3939150,K01215.01,lightcurve_435_KIC3939150.csv
1014,5177104,K01603.01,lightcurve_4360_KIC5177104.csv
3077,10858832,K00432.01,lightcurve_4361_KIC10858832.csv
1098,6975129,K01628.01,lightcurve_4362_KIC6975129.csv
608,10426656,K01161.01,lightcurve_4363_KIC10426656.csv
806,8547140,K01266.01,lightcurve_4364_KIC8547140.csv
893,8628758,K01279.01,lightcurve_4365_KIC8628758.csv
1421,10328393,K01905.01,lightcurve_4366_KIC10328393.csv
70,12070811,K00785.01,lightcurve_4367_KIC12070811.csv
3189,10973664,K00601.01,lightcurve_4368_KIC10973664.csv
863,9455556,K01396.01,lightcurve_4369_KIC9455556.csv
234,8150320,K00904.01,lightcurve_436_KIC8150320.csv
3417,10271806,K00733.01,lightcurve_4370_KIC10271806.csv
2521,7659389,K02734.01,lightcurve_4371_KIC7659389.csv
1421,10328393,K01905.01,lightcurve_4372_KIC10328393.csv
4082,7257966,K04185.01,lightcurve_4374_KIC7257966.csv
730,6851425,K00163.01,lightcurve_4375_KIC6851425.csv
1558,8167996,K01867.01,lightcurve_4377_KIC8167996.csv
2068,5364071,K00248.01,lightcurve_4379_KIC5364071.csv
821,11336883,K01445.01,lightcurve_4385_KIC11336883.csv
2156,8004903,K02594.01,lightcurve_4386_KIC8004903.csv
3404,5020319,K00635.01,lightcurve_4387_KIC5020319.csv
355,5809890,K01050.01,lightcurve_4389_KIC5809890.csv
251,8505670,K00912.01,lightcurve_438_KIC8505670.csv
653,8561063,K00961.01,lightcurve_4391_KIC8561063.csv
3458,8962094,K00700.01,lightcurve_4392_KIC8962094.csv
1426,2693736,K01976.01,lightcurve_4394_KIC2693736.csv
2801,9881662,K00327.01,lightcurve_4395_KIC9881662.csv
3868,1724719,K04212.01,lightcurve_4398_KIC1724719.csv
1275,10748390,K00003.01,lightcurve_4399_KIC10748390.csv
1456,3338885,K01845.01,lightcurve_439_KIC3338885.csv
451,6359320,K01127.01,lightcurve_43_KIC6359320.csv
1581,4939346,K01873.01,lightcurve_4400_KIC4939346.csv
1629,4636578,K02025.01,lightcurve_4401_KIC4636578.csv
3445,4914423,K00108.01,lightcurve_4402_KIC4914423.csv
1881,8892157,K02224.01,lightcurve_4403_KIC8892157.csv
1174,9651668,K00183.01,lightcurve_4404_KIC9651668.csv
2869,11090556,K02977.01,lightcurve_4406_KIC11090556.csv
1234,7808587,K01533.01,lightcurve_4408_KIC7808587.csv
1539,11126381,K01863.01,lightcurve_4409_KIC11126381.csv
1931,10684670,K02317.01,lightcurve_4411_KIC10684670.csv
1490,3128552,K02055.01,lightcurve_4413_KIC3128552.csv
882,9269281,K01398.01,lightcurve_4415_KIC9269281.csv
5540,3440118,K03876.01,lightcurve_4416_KIC3440118.csv
2547,11963206,K02820.01,lightcurve_4417_KIC11963206.csv
1119,9277896,K01632.01,lightcurve_4418_KIC9277896.csv
1070,5219234,K01563.01,lightcurve_4419_KIC5219234.csv
2483,9898447,K02803.01,lightcurve_4420_KIC9898447.csv
1866,4458082,K02303.01,lightcurve_4421_KIC4458082.csv
1537,7877496,K00202.01,lightcurve_4423_KIC7877496.csv
3327,8015907,K00517.01,lightcurve_4424_KIC8015907.csv
2956,3848275,K02995.01,lightcurve_4425_KIC3848275.csv
2846,5450893,K02970.01,lightcurve_4427_KIC5450893.csv
2667,6196457,K00285.01,lightcurve_4428_KIC6196457.csv
1778,9405595,K02125.01,lightcurve_4429_KIC9405595.csv
259,8226994,K00906.01,lightcurve_442_KIC8226994.csv
36,11018648,K00759.01,lightcurve_4432_KIC11018648.csv
1235,4741126,K01534.01,lightcurve_4433_KIC4741126.csv
731,6934291,K01367.01,lightcurve_4434_KIC6934291.csv
1902,12116380,K02155.01,lightcurve_4435_KIC12116380.csv
1629,4636578,K02025.01,lightcurve_4436_KIC4636578.csv
3472,9002278,K00701.01,lightcurve_4437_KIC9002278.csv
248,7938496,K00900.01,lightcurve_443_KIC7938496.csv
850,8800954,K01274.01,lightcurve_4440_KIC8800954.csv
1195,7939330,K01581.01,lightcurve_4441_KIC7939330.csv
2726,9716391,K03025.01,lightcurve_4442_KIC9716391.csv
5855,4947556,K03936.01,lightcurve_4443_KIC4947556.csv
892,3939150,K01215.01,lightcurve_4445_KIC3939150.csv
1268,6616218,K01692.01,lightcurve_4447_KIC6616218.csv
2228,7604328,K02458.01,lightcurve_4448_KIC7604328.csv
567,9775938,K00951.01,lightcurve_4450_KIC9775938.csv
1666,5942808,K02250.01,lightcurve_4451_KIC5942808.csv
1778,9405595,K02125.01,lightcurve_4452_KIC9405595.csv
5125,9285265,K03410.01,lightcurve_4453_KIC9285265.csv
3472,9002278,K00701.01,lightcurve_4454_KIC9002278.csv
5125,9285265,K03410.01,lightcurve_4455_KIC9285265.csv
2930,11442793,K00351.01,lightcurve_4456_KIC11442793.csv
1759,4262581,K02122.01,lightcurve_4457_KIC4262581.csv
2723,3323887,K00377.01,lightcurve_4458_KIC3323887.csv
863,9455556,K01396.01,lightcurve_4459_KIC9455556.csv
28,11460018,K00769.01,lightcurve_445_KIC11460018.csv
3699,4078311,K04166.01,lightcurve_4460_KIC4078311.csv
5125,9285265,K03410.01,lightcurve_4461_KIC9285265.csv
1002,6677841,K01236.01,lightcurve_4462_KIC6677841.csv
296,9479273,K00940.01,lightcurve_4463_KIC9479273.csv
2572,10586004,K00275.01,lightcurve_4464_KIC10586004.csv
3595,8711794,K00105.01,lightcurve_4467_KIC8711794.csv
1313,9597806,K01481.01,lightcurve_4468_KIC9597806.csv
1002,6677841,K01236.01,lightcurve_4469_KIC6677841.csv
4213,9898017,K04484.01,lightcurve_446_KIC9898017.csv
1302,12019440,K00186.01,lightcurve_4471_KIC12019440.csv
653,8561063,K00961.01,lightcurve_4472_KIC8561063.csv
4827,5768816,K03288.01,lightcurve_4473_KIC5768816.csv
571,8174625,K01017.01,lightcurve_4474_KIC8174625.csv
4551,7510820,K03303.01,lightcurve_4476_KIC7510820.csv
4806,12066569,K03282.01,lightcurve_4477_KIC12066569.csv
3572,7033671,K00670.01,lightcurve_4478_KIC7033671.csv
2801,9881662,K00327.01,lightcurve_4479_KIC9881662.csv
872,8609450,K01278.01,lightcurve_447_KIC8609450.csv
2353,5480640,K02707.01,lightcurve_4480_KIC5480640.csv
228,7585481,K00890.01,lightcurve_4482_KIC7585481.csv
2417,9092504,K02716.01,lightcurve_4483_KIC9092504.csv
1650,7102316,K02028.01,lightcurve_4484_KIC7102316.csv
5356,5784777,K03916.01,lightcurve_4485_KIC5784777.csv
6181,5551240,K05178.01,lightcurve_4486_KIC5551240.csv
687,8107380,K00162.01,lightcurve_4487_KIC8107380.csv
2514,5794570,K02675.01,lightcurve_4488_KIC5794570.csv
4056,8480582,K04386.01,lightcurve_4491_KIC8480582.csv
3356,8193178,K00572.01,lightcurve_4492_KIC8193178.csv
1374,11601584,K01831.01,lightcurve_4493_KIC11601584.csv
1593,4644952,K01805.01,lightcurve_4495_KIC4644952.csv
1719,7207061,K02113.01,lightcurve_4496_KIC7207061.csv
1902,12116380,K02155.01,lightcurve_4497_KIC12116380.csv
3549,9873254,K00717.01,lightcurve_4498_KIC9873254.csv
3120,10656823,K00598.01,lightcurve_4499_KIC10656823.csv
2161,5514383,K00257.01,lightcurve_449_KIC5514383.csv
2631,6186964,K02839.01,lightcurve_4500_KIC6186964.csv
1342,7747425,K01952.04,lightcurve_4501_KIC7747425.csv
852,8804283,K01276.01,lightcurve_4503_KIC8804283.csv
2859,5978170,K03140.01,lightcurve_4504_KIC5978170.csv
6843,8105398,K05475.01,lightcurve_4505_KIC8105398.csv
2349,7609553,K02924.01,lightcurve_4506_KIC7609553.csv
2745,11137180,K03027.01,lightcurve_4507_KIC11137180.csv
3286,7445445,K00567.01,lightcurve_4508_KIC7445445.csv
2439,6587105,K02721.01,lightcurve_4509_KIC6587105.csv
2881,10908248,K03146.01,lightcurve_4510_KIC10908248.csv
2069,5959719,K02498.01,lightcurve_4513_KIC5959719.csv
433,3444588,K01202.01,lightcurve_4514_KIC3444588.csv
3095,9570741,K00586.01,lightcurve_4516_KIC9570741.csv
3064,2557816,K00488.01,lightcurve_4517_KIC2557816.csv
1629,4636578,K02025.01,lightcurve_4518_KIC4636578.csv
939,10790387,K01288.01,lightcurve_4519_KIC10790387.csv
740,10925104,K00156.01,lightcurve_4520_KIC10925104.csv
3806,6349881,K04121.01,lightcurve_4521_KIC6349881.csv
954,11517719,K01416.01,lightcurve_4522_KIC11517719.csv
83,3114167,K00795.01,lightcurve_4523_KIC3114167.csv
3098,6462863,K00094.01,lightcurve_4525_KIC6462863.csv
7427,10989274,K06233.01,lightcurve_4526_KIC10989274.csv
2813,5092266,K03045.01,lightcurve_4528_KIC5092266.csv
5365,11518142,K03762.01,lightcurve_4529_KIC11518142.csv
1859,6021193,K02148.01,lightcurve_452_KIC6021193.csv
2976,11621223,K00355.01,lightcurve_4530_KIC11621223.csv
432,4061149,K01201.01,lightcurve_4533_KIC4061149.csv
1418,5526527,K01838.01,lightcurve_4535_KIC5526527.csv
3480,5941160,K00654.01,lightcurve_4536_KIC5941160.csv
3611,7447200,K00676.01,lightcurve_4537_KIC7447200.csv
1840,8381204,K02145.01,lightcurve_4539_KIC8381204.csv
5356,5784777,K03916.01,lightcurve_4541_KIC5784777.csv
1044,11821363,K01494.01,lightcurve_4542_KIC11821363.csv
2275,8676148,K02544.01,lightcurve_4543_KIC8676148.csv
2999,8367113,K00575.01,lightcurve_4544_KIC8367113.csv
711,6932987,K01366.01,lightcurve_4545_KIC6932987.csv
248,7938496,K00900.01,lightcurve_4547_KIC7938496.csv
1761,4833421,K00232.01,lightcurve_4548_KIC4833421.csv
1590,9595827,K00217.01,lightcurve_4550_KIC9595827.csv
3184,4165473,K00550.01,lightcurve_4552_KIC4165473.csv
3495,6062088,K00658.01,lightcurve_4553_KIC6062088.csv
690,6962977,K01364.01,lightcurve_4554_KIC6962977.csv
1515,8160953,K01858.01,lightcurve_4555_KIC8160953.csv
241,7870390,K00898.01,lightcurve_4556_KIC7870390.csv
3611,7447200,K00676.01,lightcurve_4557_KIC7447200.csv
2609,5436338,K02835.01,lightcurve_4559_KIC5436338.csv
2090,6767840,K02506.01,lightcurve_455_KIC6767840.csv
2096,11771430,K02582.01,lightcurve_4562_KIC11771430.csv
245,7907423,K00899.01,lightcurve_4563_KIC7907423.csv
1221,4932442,K01665.01,lightcurve_4565_KIC4932442.csv
1654,5940165,K02031.01,lightcurve_4567_KIC5940165.csv
3488,9458613,K00707.01,lightcurve_4568_KIC9458613.csv
1593,4644952,K01805.01,lightcurve_456_KIC4644952.csv
3100,11709124,K00435.01,lightcurve_4571_KIC11709124.csv
2498,12008872,K02729.01,lightcurve_4572_KIC12008872.csv
2345,10064256,K02849.01,lightcurve_4574_KIC10064256.csv
2713,7419318,K00313.01,lightcurve_4575_KIC7419318.csv
3687,4548098,K04157.01,lightcurve_4577_KIC4548098.csv
1310,7703955,K01707.01,lightcurve_4578_KIC7703955.csv
2437,5184911,K02719.01,lightcurve_457_KIC5184911.csv
2873,6021275,K00284.01,lightcurve_4580_KIC6021275.csv
1359,8680979,K01891.01,lightcurve_4581_KIC8680979.csv
2025,9210387,K02416.01,lightcurve_4582_KIC9210387.csv
5688,9280239,K03975.01,lightcurve_4583_KIC9280239.csv
2195,8463346,K02529.01,lightcurve_4584_KIC8463346.csv
3122,10676824,K00599.01,lightcurve_4585_KIC10676824.csv
2869,11090556,K02977.01,lightcurve_4586_KIC11090556.csv
1402,9353314,K01900.01,lightcurve_4587_KIC9353314.csv
3589,12068975,K00623.01,lightcurve_4588_KIC12068975.csv
1349,3657758,K02034.01,lightcurve_4589_KIC3657758.csv
1963,11308499,K02168.01,lightcurve_4591_KIC11308499.csv
488,8240904,K01070.01,lightcurve_4592_KIC8240904.csv
1002,6677841,K01236.01,lightcurve_4593_KIC6677841.csv
1666,5942808,K02250.01,lightcurve_4595_KIC5942808.csv
1347,2985767,K02032.01,lightcurve_4596_KIC2985767.csv
6011,4570949,K01658.01,lightcurve_4598_KIC4570949.csv
2177,12120307,K02597.01,lightcurve_4599_KIC12120307.csv
4103,6879171,K04188.01,lightcurve_459_KIC6879171.csv
954,11517719,K01416.01,lightcurve_4601_KIC11517719.csv
3136,11823054,K00543.01,lightcurve_4602_KIC11823054.csv
234,8150320,K00904.01,lightcurve_4603_KIC8150320.csv
3146,9958962,K00593.01,lightcurve_4604_KIC9958962.csv
259,8226994,K00906.01,lightcurve_4605_KIC8226994.csv
1679,4545187,K00223.01,lightcurve_4606_KIC4545187.csv
4156,8573193,K04337.01,lightcurve_4608_KIC8573193.csv
1805,10203349,K02212.01,lightcurve_4609_KIC10203349.csv
2265,4665571,K02393.01,lightcurve_460_KIC4665571.csv
117,4913852,K00818.01,lightcurve_4611_KIC4913852.csv
1824,4248120,K02216.01,lightcurve_4612_KIC4248120.csv
2489,7019524,K02877.01,lightcurve_4613_KIC7019524.csv
435,3962243,K01203.01,lightcurve_4616_KIC3962243.csv
299,9334289,K00934.01,lightcurve_4617_KIC9334289.csv
2963,8430964,K03078.01,lightcurve_4618_KIC8430964.csv
5009,6118370,K03458.01,lightcurve_461_KIC6118370.csv
594,2716853,K01022.01,lightcurve_4620_KIC2716853.csv
1199,9941066,K01584.01,lightcurve_4621_KIC9941066.csv
1098,6975129,K01628.01,lightcurve_4622_KIC6975129.csv
234,8150320,K00904.01,lightcurve_4623_KIC8150320.csv
3480,5941160,K00654.01,lightcurve_4625_KIC5941160.csv
682,10730034,K01305.01,lightcurve_4626_KIC10730034.csv
954,11517719,K01416.01,lightcurve_4627_KIC11517719.csv
1200,5972334,K00191.01,lightcurve_4629_KIC5972334.csv
2078,7021681,K00255.01,lightcurve_462_KIC7021681.csv
1866,4458082,K02303.01,lightcurve_4630_KIC4458082.csv
2813,5092266,K03045.01,lightcurve_4631_KIC5092266.csv
3311,8008206,K00569.01,lightcurve_4634_KIC8008206.csv
182,6849310,K00864.01,lightcurve_4635_KIC6849310.csv
1625,11656918,K01945.01,lightcurve_4636_KIC11656918.csv
5469,12061969,K02061.02,lightcurve_4638_KIC12061969.csv
2826,3544595,K00069.01,lightcurve_463_KIC3544595.csv
1915,7097965,K02083.01,lightcurve_4640_KIC7097965.csv
500,3869014,K01205.01,lightcurve_4641_KIC3869014.csv
1492,9573685,K02057.01,lightcurve_4642_KIC9573685.csv
2609,5436338,K02835.01,lightcurve_4643_KIC5436338.csv
1683,8261920,K02174.01,lightcurve_4644_KIC8261920.csv
1749,3342794,K02278.01,lightcurve_4645_KIC3342794.csv
510,10272640,K01074.01,lightcurve_4647_KIC10272640.csv
688,6936909,K01363.01,lightcurve_4648_KIC6936909.csv
1552,6504954,K01790.01,lightcurve_4650_KIC6504954.csv
1859,6021193,K02148.01,lightcurve_4654_KIC6021193.csv
3602,9965439,K00722.01,lightcurve_4656_KIC9965439.csv
122,5021899,K00821.01,lightcurve_4657_KIC5021899.csv
2872,3234843,K03057.01,lightcurve_4658_KIC3234843.csv
3100,11709124,K00435.01,lightcurve_4659_KIC11709124.csv
1456,3338885,K01845.01,lightcurve_465_KIC3338885.csv
2166,9209624,K02443.01,lightcurve_4661_KIC9209624.csv
1820,9364609,K02137.01,lightcurve_4662_KIC9364609.csv
1439,5706966,K01908.01,lightcurve_4663_KIC5706966.csv
2311,12120484,K02407.01,lightcurve_4664_KIC12120484.csv
1418,5526527,K01838.01,lightcurve_4665_KIC5526527.csv
