toi,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,st_tmag,st_dist,pl_orbpererr1,pl_orbpererr2,pl_trandurherr1,pl_trandurherr2,pl_trandeperr1,pl_trandeperr2,pl_radeerr1,pl_radeerr2,pl_insolerr1,pl_insolerr2,pl_eqterr1,pl_eqterr2,st_tefferr1,st_tefferr2,st_loggerr1,st_loggerr2,st_raderr1,st_raderr2,st_tmagerr1,st_tmagerr2,st_disterr1,st_disterr2
7081.01,PC,12.7617794,4.223,26352.0,16.8306,97.3693,875.0,6305.0,4.48,1.06,13.4426,837.097,1.51e-05,-1.51e-05,0.196,-0.196,786.075,-786.075,,,,,,,122.0,-122.0,,,,,0.006,-0.006,10.5315,-10.5315
7082.01,PC,2.253174,1.118,81734.0,11.9013,19.5121,585.0,3340.0,4.9,0.33,14.2582,101.892,1e-06,-1e-06,0.002,-0.002,689.066,-689.066,0.35928,-0.35928,,,,,157.0,-157.0,,,0.01,-0.01,0.007,-0.007,0.5875,-0.5875
7083.01,PC,7.6253466,6.702,2810.0,9.43868,504.852,1320.0,5408.0,3.73,2.19,12.8442,1003.73,0.0001786,-0.0001786,1.379,-1.379,177.411,-177.411,0.75276,-0.75276,,,,,124.6,-124.6,0.08,-0.08,0.12,-0.12,0.007,-0.007,13.0755,-13.0755
7084.01,PC,21.8153374,4.087,2502.0,3.96837,21.5566,600.0,5399.0,4.53,0.87,11.5681,217.285,0.0001191,-0.0001191,0.536,-0.536,145.483,-145.483,0.277143,-0.277143,,,,,133.9,-133.9,0.08,-0.08,0.05,-0.05,0.006,-0.006,1.1765,-1.1765
7085.01,APC,2.202258,1.046,48647.0,11.2703,15.4828,552.0,3388.0,4.72,0.52,14.7751,,5.4e-06,-5.4e-06,0.11,-0.11,3061.27,-3061.27,0.710098,-0.710098,,,,,157.0,-157.0,0.02,-0.02,0.03,-0.03,0.008,-0.008,,
7086.01,PC,1.0092447,1.472,7501.0,11.8411,1267.16,1662.0,5491.0,4.17,1.34,13.3747,652.143,5.6e-06,-5.6e-06,0.219,-0.219,544.62,-544.62,,,,,,,122.0,-122.0,,,,,0.006,-0.006,7.5265,-7.5265
7087.01,PC,7.9039906,3.996,3040.0,9.39901,213.482,1064.0,5797.0,3.95,1.79,13.0721,965.596,5.52e-05,-5.52e-05,0.637,-0.637,209.64,-209.64,,,,,,,122.0,-122.0,,,,,0.01,-0.01,14.6305,-14.6305
7088.01,APC,7.1554749,2.213,1811.0,19.6737,1019.42,1574.0,6919.0,3.73,2.78,11.5896,1022.89,3.52e-05,-3.52e-05,1.072,-1.072,3700.51,-3700.51,8.8601,-8.8601,,,,,132.2,-132.2,0.09,-0.09,0.14,-0.14,0.007,-0.007,30.7705,-30.7705
7089.01,PC,1.5852089,1.137,450.0,5.77903,14006.0,,11678.0,4.05,2.74,9.3672,599.169,5.1e-06,-5.1e-06,0.461,-0.461,47.4998,-47.4998,,,,,,,,,,,,,0.03,-0.03,16.7905,-16.7905
709.01,APC,32.3766006,3.8827521,52579.87409,3.6771515,4854.687828,2128.923602,50000.0,5.80276,0.147,13.987,1350.32,7.13e-05,-7.13e-05,0.0748063,-0.0748063,1205.6091,-1205.6091,2.7770011,-2.7770011,,,,,,,,,0.111,-0.111,0.0,0.0,112.465,-112.465
709.02,PC,777.0516742,4.3877266,7211.926489,1.3396102,70.1244992,738.052393,50000.0,5.80276,0.147,13.987,1350.32,0.0090448,-0.0090448,0.6006862,-0.6006862,1035.8727,-1035.8727,1.017282,-1.017282,,,,,,,,,0.111,-0.111,0.0,0.0,112.465,-112.465
7090.01,PC,60.6825768,3.983,8480.0,16.0883,10.102,496.0,5918.0,4.13,1.48,11.4434,420.478,0.0001174,-0.0001174,0.552,-0.552,2226.93,-2226.93,2.00757,-2.00757,,,,,128.3,-128.3,0.08,-0.08,0.07,-0.07,0.007,-0.007,4.6315,-4.6315
7091.01,PC,4.8510805,3.132,9714.0,17.8341,250.696,1108.0,5578.5,,1.9,13.1968,925.412,1.63e-05,-1.63e-05,0.213,-0.213,416.638,-416.638,0.774004,-0.774004,,,,,26.5,-26.5,,,0.06,-0.06,0.006,-0.006,,
7092.01,PC,1.102219,1.538,4361.0,16.2877,4488.98,2280.0,7469.0,3.87,2.51,13.0673,1631.82,3.9e-06,-3.9e-06,0.31,-0.31,358.944,-358.944,,,,,,,122.0,-122.0,,,,,0.012,-0.012,82.74,-82.74
7093.01,APC,2.8371938,1.904,15303.0,18.3031,1087.34,1599.0,7980.0,4.35,1.54,11.9812,566.041,1.8e-06,-1.8e-06,0.087,-0.087,435.115,-435.115,0.828669,-0.828669,,,,,880.8,-880.8,0.12,-0.12,0.06,-0.06,0.006,-0.006,9.935,-9.935
7094.01,PC,2.1125062,1.228,5858.0,,,,,,,12.527,792.54,3.8e-06,-3.8e-06,0.186,-0.186,380.229,-380.229,,,,,,,,,,,,,0.007,-0.007,,
7095.01,PC,4.6745746,8.627,1731.0,13.7841,3744.12,2179.0,5759.0,3.29,3.8,12.3311,1078.06,3e-05,-3e-05,1.973,-1.973,90.8444,-90.8444,0.910168,-0.910168,,,,,132.6,-132.6,0.08,-0.08,0.19,-0.19,0.011,-0.011,24.15,-24.15
7096.01,PC,3.3505745,4.633,3685.0,11.4859,3106.23,2079.0,6940.0,3.93,2.21,12.0366,999.917,2.39e-05,-2.39e-05,0.473,-0.473,134.485,-134.485,0.701272,-0.701272,,,,,136.2,-136.2,0.09,-0.09,0.12,-0.12,0.009,-0.009,29.1685,-29.1685
7097.01,PC,4.1560086,2.954,2503.0,7.19145,501.609,1318.0,6056.0,4.11,1.55,12.6142,768.4,1.71e-05,-1.71e-05,0.464,-0.464,145.042,-145.042,0.479078,-0.479078,,,,,133.1,-133.1,0.08,-0.08,0.08,-0.08,0.007,-0.007,14.9265,-14.9265
7098.01,PC,1.3821651,2.435,9250.0,17.6176,7314.38,2576.0,7662.0,4.12,1.94,13.1922,1601.2,4e-06,-4e-06,0.369,-0.369,542.588,-542.588,,,,,,,123.0,-123.0,,,,,0.012,-0.012,45.505,-45.505
7099.01,PC,4.4264918,6.059,3584.0,14.8697,2497.57,1969.0,6231.0,3.74,2.46,12.9147,1365.41,6.29e-05,-6.29e-05,1.895,-1.895,309.43,-309.43,1.0715,-1.0715,,,,,128.9,-128.9,0.09,-0.09,0.12,-0.12,0.007,-0.007,29.18,-29.18
710.01,FP,216.24584,1.0703729,5045.195068,18.5681404,312.4351835,1072.283771,7053.0,4.22463,1.59688,8.488401,157.721,4.25e-05,-4.25e-05,0.0391876,-0.0391876,142.8977,-142.8977,12.38025,-12.38025,,,,,206.0,-206.0,0.342048,-0.342048,0.199247,-0.199247,0.006,-0.006,0.7265,-0.7265
7100.01,PC,7.4156006,2.76,12272.0,16.1132,149.56,974.0,6446.0,4.21,1.5,13.1187,849.58,1.72e-05,-1.72e-05,0.257,-0.257,619.157,-619.157,,,,,,,122.0,-122.0,,,,,0.026,-0.026,15.5355,-15.5355
7101.01,PC,1.8471592,1.958,6589.0,,,,,,,12.308,249.393,3.9e-06,-3.9e-06,0.528,-0.528,493.721,-493.721,,,,,,,,,,,,,0.007,-0.007,,
7102.01,PC,1.1838059,1.307,4487.0,11.623,2638.6,1996.0,7433.0,4.22,1.68,13.3122,1086.14,2.7e-06,-2.7e-06,0.251,-0.251,451.773,-451.773,,,,,,,122.0,-122.0,,,,,0.013,-0.013,19.475,-19.475
7103.01,PC,5.3590843,2.477,3018.0,4.36817,101.96,885.0,4845.0,4.52,0.81,11.0011,126.595,1.08e-05,-1.08e-05,0.6,-0.6,133.48,-133.48,0.332406,-0.332406,,,,,133.5,-133.5,0.09,-0.09,0.06,-0.06,0.006,-0.006,0.4485,-0.4485
7104.01,FP,2.2215349,2.869,3539.0,,,,,,,12.0545,892.821,7.6e-06,-7.6e-06,0.879,-0.879,220.352,-220.352,,,,,,,,,,,,,0.008,-0.008,,
7105.01,PC,17.0548288,4.555,5295.0,9.80945,55.0578,758.0,5769.0,4.17,1.38,13.3592,587.476,9.7e-05,-9.7e-05,0.669,-0.669,413.751,-413.751,,,,,,,122.0,-122.0,,,,,0.033,-0.033,6.518,-6.518
7106.01,PC,2.7945508,2.978,8242.0,13.7026,1289.93,1669.0,6345.0,4.15,1.56,13.3622,1072.23,1.06e-05,-1.06e-05,0.555,-0.555,607.405,-607.405,,,,,,,122.0,-122.0,,,,,0.013,-0.013,25.835,-25.835
7107.01,PC,8.6145655,4.84,6195.0,12.146,577.62,1365.0,6467.0,4.28,1.38,12.1748,563.391,1.61e-05,-1.61e-05,0.616,-0.616,241.662,-241.662,0.593617,-0.593617,,,,,156.2,-156.2,0.09,-0.09,0.06,-0.06,0.016,-0.016,6.2015,-6.2015
7108.01,PC,2.4425105,2.964,5639.0,,,,,,,13.0372,1119.54,8.4e-06,-8.4e-06,0.415,-0.415,293.824,-293.824,,,,,,,,,,,,,0.006,-0.006,,
7109.01,PC,3.2396607,2.42,6158.0,,,,,,,12.8137,565.628,1.2e-05,-1.2e-05,0.506,-0.506,348.076,-348.076,,,,,,,,,,,,,0.006,-0.006,,
711.01,PC,18.3841259,3.4924479,1010.098922,2.1505216,10.4112654,458.1372754,4356.0,4.60471,0.681407,11.7481,118.28,4.4e-05,-4.4e-05,0.4028699,-0.4028699,65.31488,-65.31488,1.1532959,-1.1532959,,,,,173.0,-173.0,0.2,-0.2,0.078794,-0.078794,0.006,-0.006,0.3065,-0.3065
711.02,PC,35.9432773,2.7244261,1178.967443,2.7375059,4.2586368,366.384759,4356.0,4.60471,0.681407,11.7481,118.28,0.0001315,-0.0001315,0.3590009,-0.3590009,109.010864,-109.010864,0.4681154,-0.4681154,,,,,173.0,-173.0,0.2,-0.2,0.078794,-0.078794,0.006,-0.006,0.3065,-0.3065
7110.01,PC,8.8182594,2.169,5493.0,13.1872,61.7662,781.0,6052.0,3.96,1.84,13.2009,1165.55,3.43e-05,-3.43e-05,0.452,-0.452,397.473,-397.473,,,,,,,122.0,-122.0,,,,,0.009,-0.009,17.135,-17.135
7111.01,PC,7.0634276,2.056,5286.0,11.2092,102.801,887.0,6354.0,4.28,1.34,12.9436,741.716,3.83e-05,-3.83e-05,0.504,-0.504,624.881,-624.881,0.81734,-0.81734,,,,,142.2,-142.2,0.09,-0.09,0.07,-0.07,0.012,-0.012,12.062,-12.062
7112.01,PC,3.424993,2.134,6276.0,,,,,,,13.3724,863.955,8.2e-06,-8.2e-06,0.238,-0.238,364.587,-364.587,,,,,,,,,,,,,0.01,-0.01,,
7113.01,PC,4.6351977,3.856,11113.0,15.825,449.395,1282.0,5691.0,4.05,1.57,12.6686,561.587,6.6e-06,-6.6e-06,0.184,-0.184,275.292,-275.292,0.833407,-0.833407,,,,,160.9,-160.9,0.08,-0.08,0.08,-0.08,0.017,-0.017,4.594,-4.594
7114.01,FP,3.0436916,2.414,8182.0,,,,,,,13.0267,593.943,7.7e-06,-7.7e-06,0.94,-0.94,3456.12,-3456.12,,,,,,,,,,,,,0.006,-0.006,,
7115.01,APC,0.8738186,1.229,5487.0,10.2138,1547.44,1747.0,5838.0,4.24,1.29,13.0031,646.214,1.6e-06,-1.6e-06,0.187,-0.187,420.231,-420.231,,,,,,,122.0,-122.0,,,,,0.016,-0.016,10.746,-10.746
7116.01,PC,18.9438583,4.108,12167.0,10.0797,28.1157,641.0,5583.0,4.47,0.95,12.3657,346.75,7.52e-05,-7.52e-05,0.273,-0.273,436.692,-436.692,0.554829,-0.554829,,,,,146.9,-146.9,0.08,-0.08,0.05,-0.05,0.006,-0.006,3.215,-3.215
7117.01,APC,8.8691255,1.588,10597.0,,,,,,,12.7978,652.105,1.64e-05,-1.64e-05,0.334,-0.334,769.536,-769.536,,,,,,,,,,,,,0.01,-0.01,,
7118.01,PC,37.8016862,3.788,1734.0,6.55527,18.7121,,6783.0,,1.61,10.8086,273.779,0.0002061,-0.0002061,0.956,-0.956,119.569,-119.569,,,,,,,,,,,,,0.006,-0.006,,
7119.01,PC,2.5933417,3.253,9482.0,15.3451,1492.39,,6258.1,,1.57,12.2118,563.413,2.6e-06,-2.6e-06,0.142,-0.142,200.43,-200.43,,,,,,,,,,,,,0.006,-0.006,,
712.01,CP,9.531366,1.673,916.0,2.24794,19.4095,584.0,4504.0,4.58833,0.72,9.9059,58.6212,1.21e-05,-1.21e-05,0.388,-0.388,45.983,-45.983,0.243983,-0.243983,,,,,168.0,-168.0,0.2,-0.2,0.08,-0.08,0.006,-0.006,0.0796,-0.0796
712.02,CP,51.6991421,4.371,1339.0,2.45531,2.70562,357.0,4504.0,4.58833,0.72,9.9059,58.6212,0.0001292,-0.0001292,0.822,-0.822,41.4499,-41.4499,0.262497,-0.262497,,,,,168.0,-168.0,0.2,-0.2,0.08,-0.08,0.006,-0.006,0.0796,-0.0796
712.03,FA,53.746482,5.592988,1557.541816,3.263156,3.3582641,345.2617451,4504.0,4.58833,0.842645,9.9059,58.6212,0.005896,-0.005896,0.414857,-0.414857,170.5844,-170.5844,1.020019,-1.020019,,,,,168.0,-168.0,0.2,-0.2,0.128211,-0.128211,0.006,-0.006,0.0796,-0.0796
712.04,CP,84.83869,5.194,1020.0,2.03857,1.21501,292.0,4504.0,4.58833,0.72,9.9059,58.6212,0.0003679,-0.0003679,0.732,-0.732,48.3813,-48.3813,0.226089,-0.226089,,,,,168.0,-168.0,0.2,-0.2,0.08,-0.08,0.006,-0.006,0.0796,-0.0796
7120.01,PC,3.1739167,3.65,2669.0,17.4128,3458.24,2136.0,7099.0,3.64,3.17,12.8736,1353.61,1.04e-05,-1.04e-05,1.068,-1.068,207.184,-207.184,1.17816,-1.17816,,,,,368.3,-368.3,0.1,-0.1,0.17,-0.17,0.049,-0.049,51.18,-51.18
7121.01,FP,0.9739887,1.594,2904.0,21.8604,25053.9,3504.0,7357.0,4.08,1.95,13.149,1387.55,1.8e-06,-1.8e-06,0.446,-0.446,6422.51,-6422.51,,,,,,,122.0,-122.0,,,,,0.008,-0.008,31.91,-31.91
7123.01,PC,0.3075961,0.49,124509.0,17.2274,117.396,917.0,3257.0,4.86,0.37,14.8916,151.776,1.1e-06,-1.1e-06,0.001,-0.001,1234.02,-1234.02,0.541956,-0.541956,,,,,157.0,-157.0,,,0.01,-0.01,0.007,-0.007,1.45,-1.45
7124.01,PC,2.6414334,2.508,19204.0,13.6255,580.045,1367.0,5753.0,4.4,1.06,13.3745,610.592,2.5e-06,-2.5e-06,0.107,-0.107,466.224,-466.224,,,,,,,122.0,-122.0,,,,,0.028,-0.028,8.4635,-8.4635
7125.01,PC,21.7276636,2.924,43934.0,8.18265,1.32008,298.0,3437.0,4.83,0.4,13.9933,115.061,0.0001597,-0.0001597,0.207,-0.207,2345.92,-2345.92,0.368795,-0.368795,,,,,157.0,-157.0,,,0.01,-0.01,0.008,-0.008,0.546,-0.546
7126.01,PC,3.2966077,3.965,4963.0,14.8596,1459.72,1722.0,6259.0,3.87,2.12,12.066,666.281,9.7e-06,-9.7e-06,0.224,-0.224,168.15,-168.15,0.833594,-0.833594,,,,,296.7,-296.7,0.1,-0.1,0.11,-0.11,0.046,-0.046,13.728,-13.728
7127.01,PC,3.3683989,4.63,3874.0,13.3562,2907.88,2045.0,6902.0,3.85,2.41,12.3008,833.536,1.08e-05,-1.08e-05,0.35,-0.35,133.056,-133.056,0.723272,-0.723272,,,,,333.5,-333.5,0.1,-0.1,0.11,-0.11,0.043,-0.043,19.848,-19.848
7128.01,PC,2.9650741,2.412,6279.0,,,,,,,12.8934,1048.98,1.11e-05,-1.11e-05,1.093,-1.093,1076.89,-1076.89,,,,,,,,,,,,,0.011,-0.011,,
7129.01,PC,8.8204144,7.63,4100.0,11.5324,553.234,1351.0,5672.0,3.81,2.07,13.2574,698.905,9.98e-05,-9.98e-05,1.139,-1.139,284.832,-284.832,,,,,,,125.0,-125.0,,,,,0.033,-0.033,8.87,-8.87
713.01,PC,35.9993588,4.1814011,1086.73625,2.2253394,3.7788536,355.5983746,4316.7,4.60858,0.651075,10.6925,69.3653,8.35e-05,-8.35e-05,0.2574465,-0.2574465,39.823483,-39.823483,0.4302357,-0.4302357,,,,,69.0,-69.0,0.2,-0.2,0.054108,-0.054108,0.006,-0.006,0.0937,-0.0937
713.02,PC,1.8715209,1.0213466,255.7891339,1.0618157,194.7571992,952.7810913,4316.7,4.60858,0.651075,10.6925,69.3653,6.5e-06,-6.5e-06,0.0789038,-0.0789038,20.757965,-20.757965,0.7781768,-0.7781768,,,,,69.0,-69.0,0.2,-0.2,0.054108,-0.054108,0.006,-0.006,0.0937,-0.0937
7130.01,PC,1.2433877,1.65,2757.0,8.07577,2274.15,1923.0,6488.0,4.22,1.47,13.2252,697.962,4.1e-06,-4.1e-06,0.28,-0.28,247.041,-247.041,,,,,,,122.0,-122.0,,,,,0.023,-0.023,7.5895,-7.5895
7131.01,PC,5.3295884,3.713,5530.0,,,,,,,12.551,1147.25,2.27e-05,-2.27e-05,1.343,-1.343,1700.19,-1700.19,,,,,,,,,,,,,0.006,-0.006,,
7132.01,PC,1.4716633,1.23,9168.0,21.4506,997.016,1565.0,5298.0,4.34,1.07,13.1626,498.336,1e-06,-1e-06,0.287,-0.287,17198.8,-17198.8,,,,,,,123.0,-123.0,,,,,0.026,-0.026,4.382,-4.382
7133.01,PC,3.8282053,3.891,4275.0,11.9804,1269.85,1663.0,6455.0,3.93,2.05,12.7389,884.206,1.52e-05,-1.52e-05,0.473,-0.473,172.266,-172.266,0.676474,-0.676474,,,,,193.4,-193.4,0.09,-0.09,0.1,-0.1,0.024,-0.024,14.7445,-14.7445
7134.01,PC,3.5899561,3.434,3727.0,18.0461,1033.33,,6224.0,3.6,2.87,12.4029,937.871,1.61e-05,-1.61e-05,0.595,-0.595,259.388,-259.388,,,,,,,,,,,,,0.007,-0.007,14.326,-14.326
7135.01,PC,10.6185545,1.537,10466.0,12.568,18.9483,581.0,5925.9,4.32,1.19,12.6634,590.48,2.77e-05,-2.77e-05,0.366,-0.366,936.143,-936.143,0.917943,-0.917943,,,,,143.0,-143.0,0.08,-0.08,0.06,-0.06,0.007,-0.007,5.5855,-5.5855
7136.01,PC,5.6897753,4.153,6064.0,,,,,,,13.027,618.889,2.55e-05,-2.55e-05,0.47,-0.47,309.361,-309.361,,,,,,,,,,,,,0.019,-0.019,,
7137.01,FP,1.2529962,1.083,14080.0,19.179,382.546,1232.0,4220.0,4.51,0.75,12.8161,196.593,3e-07,-3e-07,0.215,-0.215,22480.6,-22480.6,4.34787,-4.34787,,,,,120.3,-120.3,0.11,-0.11,0.07,-0.07,0.006,-0.006,0.5475,-0.5475
7138.01,PC,5.4149624,1.24,4028.0,16.1825,155.146,983.0,7979.0,3.84,2.75,12.081,1154.79,1.32e-05,-1.32e-05,0.228,-0.228,307.495,-307.495,1.11167,-1.11167,,,,,225.7,-225.7,0.08,-0.08,0.12,-0.12,0.024,-0.024,35.375,-35.375
7139.01,PC,3.8850223,1.209,6113.0,11.9861,192.359,1037.0,7162.0,4.3,1.48,12.6728,699.662,6.7e-06,-6.7e-06,0.26,-0.26,499.799,-499.799,0.71709,-0.71709,,,,,289.9,-289.9,0.09,-0.09,0.06,-0.06,0.038,-0.038,7.1055,-7.1055
714.01,PC,4.3239329,1.5783127,977.2224915,1.5008877,23.7735564,563.1748972,3782.0,4.438,0.473141,11.5436,53.8473,6.5e-06,-6.5e-06,0.3625482,-0.3625482,54.540478,-54.540478,1.0006013,-1.0006013,,,,,,,,,0.0141473,-0.0141473,0.007,-0.007,0.0679,-0.0679
714.02,PC,10.1775475,2.0401655,943.2876093,1.5705443,7.5929156,423.3717664,3782.0,4.438,0.473141,11.5436,53.8473,2.19e-05,-2.19e-05,0.3298276,-0.3298276,63.75644,-63.75644,0.3681686,-0.3681686,,,,,,,,,0.0141473,-0.0141473,0.007,-0.007,0.0679,-0.0679
7140.01,PC,5.1879527,5.979,3524.0,14.8534,1933.52,1847.0,6617.0,3.66,2.9,12.5317,1030.49,4.13e-05,-4.13e-05,1.079,-1.079,218.573,-218.573,1.02206,-1.02206,,,,,240.2,-240.2,0.1,-0.1,0.14,-0.14,0.031,-0.031,18.19,-18.19
7141.01,PC,2.4141149,1.329,10760.0,5.83132,29.5308,649.0,3438.0,4.64,0.61,14.2442,229.246,8.6e-06,-8.6e-06,0.288,-0.288,799.733,-799.733,0.355162,-0.355162,,,,,157.0,-157.0,0.01,-0.01,0.02,-0.02,0.007,-0.007,2.2465,-2.2465
7142.01,PC,6.5433068,3.114,26297.0,16.0666,102.868,887.0,5295.0,4.34,1.07,13.3053,557.43,0.0010732,-0.0010732,0.22,-0.22,1152.72,-1152.72,,,,,,,122.0,-122.0,,,,,0.007,-0.007,6.6255,-6.6255
7143.01,PC,1.1376981,1.02,1217.0,2.77467,349.377,1204.0,4244.0,4.52,0.74,12.6106,177.343,2.8e-06,-2.8e-06,0.556,-0.556,235.076,-235.076,0.379864,-0.379864,,,,,128.7,-128.7,0.11,-0.11,0.07,-0.07,0.006,-0.006,0.5115,-0.5115
7144.01,PC,0.5289141,1.087,2503.0,6.67772,3529.75,2147.0,5739.6,4.2,1.34,12.7353,625.682,1.2e-06,-1.2e-06,0.254,-0.254,226.25,-226.25,0.499258,-0.499258,,,,,120.9,-120.9,0.08,-0.08,0.07,-0.07,0.007,-0.007,8.6625,-8.6625
7145.01,PC,23.2471066,2.031,12754.0,13.9025,8.76779,479.0,5839.1,4.45,1.01,13.0371,578.77,6.26e-05,-6.26e-05,0.738,-0.738,3517.51,-3517.51,,,,,,,19.2,-19.2,,,,,0.007,-0.007,4.942,-4.942
7146.01,PC,28.4664618,5.958,4267.0,9.21955,36.4134,684.0,5888.0,4.09,1.54,12.2041,544.981,0.0001736,-0.0001736,0.614,-0.614,196.003,-196.003,0.543309,-0.543309,,,,,141.0,-141.0,0.08,-0.08,0.08,-0.08,0.012,-0.012,5.9925,-5.9925
7147.01,PC,1.3473988,0.444,11164.0,9.67861,20.22,590.0,3576.0,4.6158,0.64,13.7182,207.933,3.3e-06,-3.3e-06,0.222,-0.222,11725.4,-11725.4,3.03877,-3.03877,,,,,157.0,-157.0,0.0117063,-0.0117063,0.02,-0.02,0.007,-0.007,1.126,-1.126
7148.01,PC,1.3432587,1.534,2215.0,3.99294,663.13,1413.0,5031.1,4.48,0.87,12.1285,245.173,4.3e-06,-4.3e-06,0.309,-0.309,169.922,-169.922,0.315449,-0.315449,,,,,112.0,-112.0,0.09,-0.09,0.05,-0.05,0.006,-0.006,1.4785,-1.4785
7149.01,CP,2.6520679,1.53,126188.0,11.2606,15.7673,555.0,3247.0,4.88,0.34,14.8294,126.126,3.2e-06,-3.2e-06,0.041,-0.041,1377.01,-1377.01,0.359917,-0.359917,,,,,157.0,-157.0,,,0.01,-0.01,0.008,-0.008,1.1065,-1.1065
715.01,CP,19.2879579,2.1841643,4773.550883,1.7145308,0.7212871,235.0427129,3075.0,4.438,0.229824,13.5308,42.4048,3.19e-05,-3.19e-05,0.1838245,-0.1838245,238.33017,-238.33017,0.1255244,-0.1255244,,,,,,,,,0.0068728,-0.0068728,0.007,-0.007,0.08555,-0.08555
7150.01,PC,0.8818115,1.558,2067.0,9.47171,4304.47,2256.0,6571.0,3.91,2.14,13.085,1276.55,3.4e-06,-3.4e-06,0.343,-0.343,195.55,-195.55,,,,,,,122.0,-122.0,,,,,0.011,-0.011,26.415,-26.415
7151.01,PC,7.1467369,3.913,1157.0,3.63858,412.052,1255.0,6252.0,4.4,1.15,11.5576,350.869,4.83e-05,-4.83e-05,1.03,-1.03,82.7607,-82.7607,0.24894,-0.24894,,,,,136.8,-136.8,0.09,-0.09,0.05,-0.05,0.011,-0.011,3.5775,-3.5775
7152.01,PC,3.1875721,1.825,4278.0,,,,,,,11.878,,4.9e-06,-4.9e-06,0.298,-0.298,250.948,-250.948,,,,,,,,,,,,,0.02,-0.02,,
7153.01,PC,27.6174987,4.509,2176.0,3.92928,17.4356,569.0,5469.0,4.51,0.9,12.1854,293.366,0.0001651,-0.0001651,0.692,-0.692,149.765,-149.765,0.284225,-0.284225,,,,,145.1,-145.1,0.08,-0.08,0.05,-0.05,0.006,-0.006,2.424,-2.424
7154.01,PC,8.8600515,2.493,10563.0,9.20623,45.247,722.0,5481.0,4.45,0.97,11.9445,299.123,2.13e-05,-2.13e-05,0.192,-0.192,336.506,-336.506,0.533844,-0.533844,,,,,127.1,-127.1,0.08,-0.08,0.05,-0.05,0.007,-0.007,2.426,-2.426
7155.01,PC,3.8949005,2.171,1071.0,2.15693,116.253,914.0,4718.0,4.66,0.67,11.8389,144.751,1.31e-05,-1.31e-05,0.358,-0.358,74.706,-74.706,0.175438,-0.175438,,,,,168.5,-168.5,0.09,-0.09,0.05,-0.05,0.006,-0.006,0.424,-0.424
7156.01,PC,1.9299641,0.37,26801.0,11.758,2.99687,366.0,3554.0,4.78,0.46,14.6049,181.369,7.2e-06,-7.2e-06,0.121,-0.121,15310.1,-15310.1,1.68615,-1.68615,,,,,157.0,-157.0,0.01,-0.01,0.01,-0.01,0.01,-0.01,1.5445,-1.5445
7157.01,PC,1.1838063,1.233,1853.0,9.29553,6017.49,2453.0,8996.0,4.14,2.11,12.3132,1075.54,2.7e-06,-2.7e-06,0.336,-0.336,191.817,-191.817,0.659645,-0.659645,,,,,209.9,-209.9,0.07,-0.07,0.08,-0.08,0.014,-0.014,28.41,-28.41
7158.01,PC,3.338577,3.519,3620.0,11.9188,2475.81,1965.0,7482.0,4.02,2.13,13.1238,1622.57,1.77e-05,-1.77e-05,0.539,-0.539,255.657,-255.657,,,,,,,122.0,-122.0,,,,,0.009,-0.009,63.175,-63.175
7159.01,PC,8.8922064,3.709,5250.0,,,,,,,12.492,900.701,6.89e-05,-6.89e-05,0.62,-0.62,338.961,-338.961,,,,,,,,,,,,,0.006,-0.006,,
716.01,FP,0.83707,2.497,2745.5,2.98849,2645.93,1998.0,3776.0,4.72,0.52,12.4268,88.8248,0.00029,-0.00029,0.567,-0.567,16.2657,-16.2657,0.323354,-0.323354,,,,,152.8,-152.8,0.33,-0.33,0.04,-0.04,0.007,-0.007,0.3145,-0.3145
7160.01,PC,3.0825102,3.708,4011.0,10.2259,1312.39,1676.0,6001.8,,1.69,12.934,746.634,9.2e-06,-9.2e-06,0.347,-0.347,166.112,-166.112,0.417153,-0.417153,,,,,27.9,-27.9,,,0.05,-0.05,0.006,-0.006,,
7161.01,PC,3.8285502,5.248,2531.0,12.7621,3360.36,2121.0,7075.0,3.74,2.8,11.951,736.113,1.13e-05,-1.13e-05,0.49,-0.49,96.6115,-96.6115,,,,,,,172.3,-172.3,,,,,0.02,-0.02,,
7162.01,PC,8.6393678,2.325,22505.0,8.17498,6.46156,444.0,3468.0,4.68,0.56,14.4397,,5.66e-05,-5.66e-05,0.349,-0.349,1575.02,-1575.02,0.553681,-0.553681,,,,,157.0,-157.0,0.02,-0.02,0.03,-0.03,0.008,-0.008,,
7163.01,PC,5.3913891,1.995,4086.0,4.28654,79.5918,832.0,5179.0,4.68,0.71,11.2584,137.3,1.39e-05,-1.39e-05,0.537,-0.537,330.626,-330.626,0.341374,-0.341374,,,,,136.3,-136.3,0.08,-0.08,0.04,-0.04,0.006,-0.006,0.581,-0.581
7164.01,FP,736.5528811,4.735,1432.0,3.13923,0.22955,192.0,5659.0,4.57,0.86,9.8447,108.2,0.0050184,-0.0050184,1.644,-1.644,822.724,-822.724,1.18599,-1.18599,,,,,134.6,-134.6,0.08,-0.08,0.05,-0.05,0.006,-0.006,0.4255,-0.4255
